id,commissioner_name,commissioner_portfolio,host_id,meeting_type,meeting_date,location,subject,commission_representatives,organizations_raw,transparency_register_ids,points_raised,conclusions,ares_number,minutes_url,matched_procedure_id,match_confidence,match_method,source_url,raw_data,created_at,updated_at,actor_id,embedding_idx
005f0ef0633cdce1,Valdis Dombrovskis,"economy, productivity, implementing and simplifying EU law in the second von der Leyen Commission",e10e2599-a47f-41db-b571-9c8ed0696f93,commissioner,2026-02-14,Munich,Economic security and impact of AI to the economy,"[{""name"": ""Valdis Dombrovskis"", ""function"": ""Commissioner""}, {""name"": ""Michael Hager"", ""function"": ""Head of Cabinet""}]",Google,"[""03181945560-59""]","The main point of the meeting was the economic security strategy by Commission, especially for technologies and reducing high-risk dependencies. At the meeting they also discussed the simplification efforts, including digital omnibus to scale up innovations. Google explains investment in the EU and approach on AI developments.",,Ares(2026)1807305,https://ec.europa.eu/transparencyinitiative/meetings/exportmeetings.do?doc=89b84482-b9f1-4ab5-b4a7-56fe826a5246&host=no,,,,https://ec.europa.eu/transparencyinitiative/meetings/meeting.do?host=e10e2599-a47f-41db-b571-9c8ed0696f93&page=1,"{""date_raw"": ""14/02/2026"", ""meeting_date"": ""2026-02-14"", ""location"": ""Munich"", ""organizations"": [""Google""], ""organizations_raw"": ""Google"", ""subject"": ""Economic security and impact of AI to the economy"", ""cabinet_member"": null, ""minutes_url"": ""https://ec.europa.eu/transparencyinitiative/meetings/exportmeetings.do?doc=89b84482-b9f1-4ab5-b4a7-56fe826a5246&host=no"", ""source_url"": ""https://ec.europa.eu/transparencyinitiative/meetings/meeting.do?host=e10e2599-a47f-41db-b571-9c8ed0696f93&page=1"", ""actor_id"": ""COM_00006A32D620"", ""commissioner_name"": ""Valdis Dombrovskis"", ""commissioner_portfolio"": ""economy, productivity, implementing and simplifying EU law in the second von der Leyen Commission"", ""host_id"": ""e10e2599-a47f-41db-b571-9c8ed0696f93"", ""meeting_type"": ""commissioner"", ""id"": ""005f0ef0633cdce1"", ""minutes_subject"": ""Economic security and impact of AI to the economy"", ""points_raised"": ""The main point of the meeting was the economic security strategy by Commission, especially for technologies and reducing high-risk dependencies. At the meeting they also discussed the simplification efforts, including digital omnibus to scale up innovations. Google explains investment in the EU and approach on AI developments."", ""conclusions"": null, ""ares_number"": ""Ares(2026)1807305"", ""transparency_register_ids"": [""03181945560-59""], ""commission_representatives"": [{""name"": ""Valdis Dombrovskis"", ""function"": ""Commissioner""}, {""name"": ""Michael Hager"", ""function"": ""Head of Cabinet""}]}",2026-03-12 02:19:35.08716+00,2026-03-12 08:17:11.290945+00,COM_00006A32D620,0
008de128a8c8adaa,Valdis Dombrovskis,"economy, productivity, implementing and simplifying EU law in the second von der Leyen Commission",8e3988b4-1258-4448-add5-000bbe0c2848,cabinet,2025-09-05,MILAN,SIMPLIFICATION,"[{""name"": ""(s):"", ""function"": null}, {""name"": ""Valdis Dombrovskis"", ""function"": ""Commissioner""}, {""name"": ""Nicolo BRIGNOLI"", ""function"": null}, {""name"": ""Dombrovskis"", ""function"": ""Commissioner""}, {""name"": ""Name(s) of the"", ""function"": null}, {""name"": ""interest"", ""function"": null}, {""name"": ""representative(s):"", ""function"": null}, {""name"": ""ABI"", ""function"": null}, {""name"": ""EU Transparency Register: 051585416549-65"", ""function"": null}, {""name"": ""Subject matter: SIMPLIFICATION"", ""function"": null}, {""name"": ""Main points"", ""function"": null}, {""name"": ""raised and"", ""function"": null}, {""name"": ""positions"", ""function"": null}, {""name"": ""expressed:"", ""function"": null}, {""name"": ""ABI\u2019s Executive Committee members presented the latest"", ""function"": null}, {""name"": ""developments on the Italian banking sector, and on the Italian"", ""function"": null}, {""name"": ""economy. They presented their positions on the current"", ""function"": null}, {""name"": ""geopolitical situation and enquired on the Commission\u2019s"", ""function"": null}, {""name"": ""presented the"", ""function"": ""Commissioner""}, {""name"": ""Commission\u2019s simplification agenda, outlining the key aspects"", ""function"": null}, {""name"": ""of Omnibus proposals adopted so far and touched upon"", ""function"": null}, {""name"": ""upcoming proposals, as presented in the 2025 Commission"", ""function"": null}, {""name"": ""Work Programme."", ""function"": null}, {""name"": ""Conclusions: N/A"", ""function"": null}, {""name"": ""EUROPEAN COMMISSION"", ""function"": null}]","Associazione Bancaria Italiana
																         					            			            	
						            	(ABI)","[""051585416549-65""]","ABI’s Executive Committee members presented the latest developments on the Italian banking sector, and on the Italian economy. They presented their positions on the current geopolitical situation and enquired on the Commission’s simplification workstream. The Commissioner presented the Commission’s simplification agenda, outlining the key aspects of Omnibus proposals adopted so far and touched upon upcoming proposals, as presented in the 2025 Commission Work Programme.",,,https://ec.europa.eu/transparencyinitiative/meetings/exportmeetings.do?doc=2624eaa1-a5c2-48fc-8dd1-9b92e03e64e8&host=no,,,,https://ec.europa.eu/transparencyinitiative/meetings/meeting.do?host=8e3988b4-1258-4448-add5-000bbe0c2848&page=19,"{""date_raw"": ""05/09/2025"", ""meeting_date"": ""2025-09-05"", ""location"": ""MILAN"", ""organizations"": [""Associazione Bancaria Italiana""], ""organizations_raw"": ""Associazione Bancaria Italiana\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t         \t\t\t\t\t            \t\t\t            \t\n\t\t\t\t\t\t            \t(ABI)"", ""subject"": ""SIMPLIFICATION"", ""cabinet_member"": ""Nicolo Brignoli"", ""minutes_url"": ""https://ec.europa.eu/transparencyinitiative/meetings/exportmeetings.do?doc=2624eaa1-a5c2-48fc-8dd1-9b92e03e64e8&host=no"", ""source_url"": ""https://ec.europa.eu/transparencyinitiative/meetings/meeting.do?host=8e3988b4-1258-4448-add5-000bbe0c2848&page=19"", ""actor_id"": ""COM_00006A32D620"", ""commissioner_name"": ""Valdis Dombrovskis"", ""commissioner_portfolio"": ""economy, productivity, implementing and simplifying EU law in the second von der Leyen Commission"", ""host_id"": ""8e3988b4-1258-4448-add5-000bbe0c2848"", ""meeting_type"": ""cabinet"", ""id"": ""008de128a8c8adaa"", ""minutes_subject"": ""SIMPLIFICATION"", ""points_raised"": ""ABI\u2019s Executive Committee members presented the latest developments on the Italian banking sector, and on the Italian economy. They presented their positions on the current geopolitical situation and enquired on the Commission\u2019s simplification workstream. The Commissioner presented the Commission\u2019s simplification agenda, outlining the key aspects of Omnibus proposals adopted so far and touched upon upcoming proposals, as presented in the 2025 Commission Work Programme."", ""conclusions"": null, ""ares_number"": null, ""transparency_register_ids"": [""051585416549-65""], ""commission_representatives"": [{""name"": ""(s):"", ""function"": null}, {""name"": ""Valdis Dombrovskis"", ""function"": ""Commissioner""}, {""name"": ""Nicolo BRIGNOLI"", ""function"": null}, {""name"": ""Dombrovskis"", ""function"": ""Commissioner""}, {""name"": ""Name(s) of the"", ""function"": null}, {""name"": ""interest"", ""function"": null}, {""name"": ""representative(s):"", ""function"": null}, {""name"": ""ABI"", ""function"": null}, {""name"": ""EU Transparency Register: 051585416549-65"", ""function"": null}, {""name"": ""Subject matter: SIMPLIFICATION"", ""function"": null}, {""name"": ""Main points"", ""function"": null}, {""name"": ""raised and"", ""function"": null}, {""name"": ""positions"", ""function"": null}, {""name"": ""expressed:"", ""function"": null}, {""name"": ""ABI\u2019s Executive Committee members presented the latest"", ""function"": null}, {""name"": ""developments on the Italian banking sector, and on the Italian"", ""function"": null}, {""name"": ""economy. They presented their positions on the current"", ""function"": null}, {""name"": ""geopolitical situation and enquired on the Commission\u2019s"", ""function"": null}, {""name"": ""presented the"", ""function"": ""Commissioner""}, {""name"": ""Commission\u2019s simplification agenda, outlining the key aspects"", ""function"": null}, {""name"": ""of Omnibus proposals adopted so far and touched upon"", ""function"": null}, {""name"": ""upcoming proposals, as presented in the 2025 Commission"", ""function"": null}, {""name"": ""Work Programme."", ""function"": null}, {""name"": ""Conclusions: N/A"", ""function"": null}, {""name"": ""EUROPEAN COMMISSION"", ""function"": null}]}",2026-03-12 02:19:44.425784+00,2026-03-12 08:17:22.81215+00,COM_00006A32D620,1
00acb5fcae8f71ab,Valdis Dombrovskis,"economy, productivity, implementing and simplifying EU law in the second von der Leyen Commission",e10e2599-a47f-41db-b571-9c8ed0696f93,commissioner,2025-09-18,Copenhagen,Simplification and competitiveness,"[{""name"": ""(s):"", ""function"": null}, {""name"": ""Valdis Dombrovskis"", ""function"": ""Commissioner""}, {""name"": ""Productivity, Implementation and Simplification"", ""function"": null}, {""name"": ""Kevin Keary, Communications Adviser to Commissioner"", ""function"": null}, {""name"": ""Arnolds Eizensmits, Policy Assistant to Commissioner"", ""function"": null}, {""name"": ""Name(s) of the"", ""function"": null}, {""name"": ""interest"", ""function"": null}, {""name"": ""representative(s):"", ""function"": null}, {""name"": ""Swedbank"", ""function"": null}, {""name"": ""Subject matter: Simplification and competitiveness"", ""function"": null}, {""name"": ""Main points"", ""function"": null}, {""name"": ""raised and"", ""function"": null}, {""name"": ""positions"", ""function"": null}, {""name"": ""expressed:"", ""function"": null}, {""name"": ""Participants exchanged views on the Commission\u2019s simplification"", ""function"": null}, {""name"": ""agenda and competitiveness initiatives."", ""function"": null}, {""name"": ""Conclusions: N/A"", ""function"": null}]","Swedbank AB (publ)
																         					            			            	
						            	(Swedbank)",[],Participants exchanged views on the Commission’s simplification agenda and competitiveness initiatives.,,,https://ec.europa.eu/transparencyinitiative/meetings/exportmeetings.do?doc=63737130-1e0e-4794-855a-d713e9248e41&host=no,,,,https://ec.europa.eu/transparencyinitiative/meetings/meeting.do?host=e10e2599-a47f-41db-b571-9c8ed0696f93&page=3,"{""date_raw"": ""18/09/2025"", ""meeting_date"": ""2025-09-18"", ""location"": ""Copenhagen"", ""organizations"": [""Swedbank AB (publ)""], ""organizations_raw"": ""Swedbank AB (publ)\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t         \t\t\t\t\t            \t\t\t            \t\n\t\t\t\t\t\t            \t(Swedbank)"", ""subject"": ""Simplification and competitiveness"", ""cabinet_member"": null, ""minutes_url"": ""https://ec.europa.eu/transparencyinitiative/meetings/exportmeetings.do?doc=63737130-1e0e-4794-855a-d713e9248e41&host=no"", ""source_url"": ""https://ec.europa.eu/transparencyinitiative/meetings/meeting.do?host=e10e2599-a47f-41db-b571-9c8ed0696f93&page=3"", ""actor_id"": ""COM_00006A32D620"", ""commissioner_name"": ""Valdis Dombrovskis"", ""commissioner_portfolio"": ""economy, productivity, implementing and simplifying EU law in the second von der Leyen Commission"", ""host_id"": ""e10e2599-a47f-41db-b571-9c8ed0696f93"", ""meeting_type"": ""commissioner"", ""id"": ""00acb5fcae8f71ab"", ""minutes_subject"": ""Simplification and competitiveness"", ""points_raised"": ""Participants exchanged views on the Commission\u2019s simplification agenda and competitiveness initiatives."", ""conclusions"": null, ""ares_number"": null, ""transparency_register_ids"": [], ""commission_representatives"": [{""name"": ""(s):"", ""function"": null}, {""name"": ""Valdis Dombrovskis"", ""function"": ""Commissioner""}, {""name"": ""Productivity, Implementation and Simplification"", ""function"": null}, {""name"": ""Kevin Keary, Communications Adviser to Commissioner"", ""function"": null}, {""name"": ""Arnolds Eizensmits, Policy Assistant to Commissioner"", ""function"": null}, {""name"": ""Name(s) of the"", ""function"": null}, {""name"": ""interest"", ""function"": null}, {""name"": ""representative(s):"", ""function"": null}, {""name"": ""Swedbank"", ""function"": null}, {""name"": ""Subject matter: Simplification and competitiveness"", ""function"": null}, {""name"": ""Main points"", ""function"": null}, {""name"": ""raised and"", ""function"": null}, {""name"": ""positions"", ""function"": null}, {""name"": ""expressed:"", ""function"": null}, {""name"": ""Participants exchanged views on the Commission\u2019s simplification"", ""function"": null}, {""name"": ""agenda and competitiveness initiatives."", ""function"": null}, {""name"": ""Conclusions: N/A"", ""function"": null}]}",2026-03-12 02:19:35.08716+00,2026-03-12 08:17:11.290945+00,COM_00006A32D620,2
0167712d94c5a20e,Valdis Dombrovskis,"economy, productivity, implementing and simplifying EU law in the second von der Leyen Commission",8e3988b4-1258-4448-add5-000bbe0c2848,cabinet,2025-02-21,Brussels,"- Simplification
- CMU and investment needs
- Digital Euro","[{""name"": ""(s):"", ""function"": null}, {""name"": ""Michael Hager"", ""function"": ""Head of Cabinet""}, {""name"": ""Jasper Schalwijk, NEPT"", ""function"": null}, {""name"": ""Name(s) of the"", ""function"": null}, {""name"": ""interest"", ""function"": null}, {""name"": ""representative(s):"", ""function"": null}, {""name"": ""Stefaan Decreane, Rabobank"", ""function"": null}, {""name"": ""Subject matter: \u2022 Simplification"", ""function"": null}, {""name"": ""\u2022 CMU and investment needs"", ""function"": null}, {""name"": ""\u2022 Digital Euro"", ""function"": null}, {""name"": ""Main points"", ""function"": null}, {""name"": ""raised and"", ""function"": null}, {""name"": ""positions"", ""function"": null}, {""name"": ""expressed:"", ""function"": null}, {""name"": ""The meeting with the representatives of Rabobank lasted around"", ""function"": null}, {""name"": ""30 minutes. The first topic to discuss was the simplification"", ""function"": null}, {""name"": ""workstream. The Commission explained their plans for"", ""function"": null}, {""name"": ""simplification outlined in the work program and elaborated on"", ""function"": null}, {""name"": ""the first omnibus package. This was followed by a discussion on"", ""function"": null}, {""name"": ""the financing needs in Europe and possible ways to improve the"", ""function"": null}, {""name"": ""availability of financing in Europe. In that context,"", ""function"": null}, {""name"": ""securitization and the European Savings and Investment Union"", ""function"": null}, {""name"": ""were discussed. The last topic of the discussion was the Digital"", ""function"": null}, {""name"": ""Euro. Rabobank expressed their views, and the Commission"", ""function"": null}, {""name"": ""explained the current situation in the legislative process."", ""function"": null}, {""name"": ""Conclusions: N/A"", ""function"": null}, {""name"": ""EUROPEAN COMMISSION"", ""function"": null}]","Rabobank
																         					            			            	
						            	(Rabo)",[],"The meeting with the representatives of Rabobank lasted around 30 minutes. The first topic to discuss was the simplification workstream. The Commission explained their plans for simplification outlined in the work program and elaborated on the first omnibus package. This was followed by a discussion on the financing needs in Europe and possible ways to improve the availability of financing in Europe. In that context, securitization and the European Savings and Investment Union were discussed. The last topic of the discussion was the Digital Euro. Rabobank expressed their views, and the Commission explained the current situation in the legislative process.",,,https://ec.europa.eu/transparencyinitiative/meetings/exportmeetings.do?doc=09141c78-ede6-4968-90c6-3453befa8409&host=no,,,,https://ec.europa.eu/transparencyinitiative/meetings/meeting.do?host=8e3988b4-1258-4448-add5-000bbe0c2848&page=41,"{""date_raw"": ""21/02/2025"", ""meeting_date"": ""2025-02-21"", ""location"": ""Brussels"", ""organizations"": [""Rabobank""], ""organizations_raw"": ""Rabobank\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t         \t\t\t\t\t            \t\t\t            \t\n\t\t\t\t\t\t            \t(Rabo)"", ""subject"": ""Simplification\nCMU and investment needs\nDigital Euro"", ""cabinet_member"": ""Michael Hager"", ""minutes_url"": ""https://ec.europa.eu/transparencyinitiative/meetings/exportmeetings.do?doc=09141c78-ede6-4968-90c6-3453befa8409&host=no"", ""source_url"": ""https://ec.europa.eu/transparencyinitiative/meetings/meeting.do?host=8e3988b4-1258-4448-add5-000bbe0c2848&page=41"", ""actor_id"": ""COM_00006A32D620"", ""commissioner_name"": ""Valdis Dombrovskis"", ""commissioner_portfolio"": ""economy, productivity, implementing and simplifying EU law in the second von der Leyen Commission"", ""host_id"": ""8e3988b4-1258-4448-add5-000bbe0c2848"", ""meeting_type"": ""cabinet"", ""id"": ""0167712d94c5a20e"", ""minutes_subject"": ""- Simplification\n- CMU and investment needs\n- Digital Euro"", ""points_raised"": ""The meeting with the representatives of Rabobank lasted around 30 minutes. The first topic to discuss was the simplification workstream. The Commission explained their plans for simplification outlined in the work program and elaborated on the first omnibus package. This was followed by a discussion on the financing needs in Europe and possible ways to improve the availability of financing in Europe. In that context, securitization and the European Savings and Investment Union were discussed. The last topic of the discussion was the Digital Euro. Rabobank expressed their views, and the Commission explained the current situation in the legislative process."", ""conclusions"": null, ""ares_number"": null, ""transparency_register_ids"": [], ""commission_representatives"": [{""name"": ""(s):"", ""function"": null}, {""name"": ""Michael Hager"", ""function"": ""Head of Cabinet""}, {""name"": ""Jasper Schalwijk, NEPT"", ""function"": null}, {""name"": ""Name(s) of the"", ""function"": null}, {""name"": ""interest"", ""function"": null}, {""name"": ""representative(s):"", ""function"": null}, {""name"": ""Stefaan Decreane, Rabobank"", ""function"": null}, {""name"": ""Subject matter: \u2022 Simplification"", ""function"": null}, {""name"": ""\u2022 CMU and investment needs"", ""function"": null}, {""name"": ""\u2022 Digital Euro"", ""function"": null}, {""name"": ""Main points"", ""function"": null}, {""name"": ""raised and"", ""function"": null}, {""name"": ""positions"", ""function"": null}, {""name"": ""expressed:"", ""function"": null}, {""name"": ""The meeting with the representatives of Rabobank lasted around"", ""function"": null}, {""name"": ""30 minutes. The first topic to discuss was the simplification"", ""function"": null}, {""name"": ""workstream. The Commission explained their plans for"", ""function"": null}, {""name"": ""simplification outlined in the work program and elaborated on"", ""function"": null}, {""name"": ""the first omnibus package. This was followed by a discussion on"", ""function"": null}, {""name"": ""the financing needs in Europe and possible ways to improve the"", ""function"": null}, {""name"": ""availability of financing in Europe. In that context,"", ""function"": null}, {""name"": ""securitization and the European Savings and Investment Union"", ""function"": null}, {""name"": ""were discussed. The last topic of the discussion was the Digital"", ""function"": null}, {""name"": ""Euro. Rabobank expressed their views, and the Commission"", ""function"": null}, {""name"": ""explained the current situation in the legislative process."", ""function"": null}, {""name"": ""Conclusions: N/A"", ""function"": null}, {""name"": ""EUROPEAN COMMISSION"", ""function"": null}]}",2026-03-12 02:19:49.339287+00,2026-03-12 09:33:46.556574+00,COM_00006A32D620,3
025cb651db9bb680,Valdis Dombrovskis,"economy, productivity, implementing and simplifying EU law in the second von der Leyen Commission",8e3988b4-1258-4448-add5-000bbe0c2848,cabinet,2024-12-03,Brussels,Challenges of the automotive industry,[],ZF Friedrichshafen AG,[],,,,,,,,https://ec.europa.eu/transparencyinitiative/meetings/meeting.do?host=8e3988b4-1258-4448-add5-000bbe0c2848&page=48,"{""date_raw"": ""03/12/2024"", ""meeting_date"": ""2024-12-03"", ""location"": ""Brussels"", ""organizations"": [""ZF Friedrichshafen AG""], ""organizations_raw"": ""ZF Friedrichshafen AG"", ""subject"": ""Challenges of the automotive industry"", ""cabinet_member"": ""Michael Hager"", ""minutes_url"": null, ""source_url"": ""https://ec.europa.eu/transparencyinitiative/meetings/meeting.do?host=8e3988b4-1258-4448-add5-000bbe0c2848&page=48"", ""actor_id"": ""COM_00006A32D620"", ""commissioner_name"": ""Valdis Dombrovskis"", ""commissioner_portfolio"": ""economy, productivity, implementing and simplifying EU law in the second von der Leyen Commission"", ""host_id"": ""8e3988b4-1258-4448-add5-000bbe0c2848"", ""meeting_type"": ""cabinet"", ""id"": ""025cb651db9bb680""}",2026-03-12 02:19:49.725645+00,2026-03-12 09:33:46.556574+00,COM_00006A32D620,4
02e0e6b3676ca7ba,Valdis Dombrovskis,"economy, productivity, implementing and simplifying EU law in the second von der Leyen Commission",8e3988b4-1258-4448-add5-000bbe0c2848,cabinet,2025-11-19,Brussels,matter: Simplification in financial sector,"[{""name"": ""(s):"", ""function"": null}, {""name"": ""Nicolo Brignoli, Member"", ""function"": null}, {""name"": ""Name(s) of the"", ""function"": null}, {""name"": ""interest"", ""function"": null}, {""name"": ""representative(s):"", ""function"": null}, {""name"": ""Visa Europa 61954192201-58"", ""function"": null}, {""name"": ""Powszechna Kasa Oszcz\u0119dno\u015bci Bank Polski Sp\u00f3\u0142ka Akcyjna"", ""function"": null}, {""name"": ""29427193168-74"", ""function"": null}, {""name"": ""First Investment Bank 8537309101275-89"", ""function"": null}, {""name"": ""Subject matter:"", ""function"": null}, {""name"": ""Simplification in financial sector"", ""function"": null}, {""name"": ""Main points"", ""function"": null}, {""name"": ""raised and"", ""function"": null}, {""name"": ""positions"", ""function"": null}, {""name"": ""expressed:"", ""function"": null}, {""name"": ""Representatives from the Central and Eastern European banks"", ""function"": null}, {""name"": ""highlighted their role in promoting the digitalization in banking"", ""function"": null}, {""name"": ""sector and financial education. Interest was expressed in the"", ""function"": null}, {""name"": ""simplification process in financial sector."", ""function"": null}, {""name"": ""The Commission\u2019s representative outlined the ongoing"", ""function"": null}, {""name"": ""simplification initiatives undertaken by Commission."", ""function"": null}, {""name"": ""Conclusions:  N/A"", ""function"": null}, {""name"": ""EUROPEAN COMMISSION"", ""function"": null}]","Visa Europe
																         					            			            	
						            	(Visa Europe)First Investmant Bank
																         					            			            	
						            	(FIbank)Powszechna Kasa Oszczędności Bank Polski Spółka Akcyjna
																         					            			            	
						            	(PKO BP S.A.)","[""8537309101275-89"",""29427193168-74"",""61954192201-58""]",,: N/A EUROPEAN COMMISSION,,https://ec.europa.eu/transparencyinitiative/meetings/exportmeetings.do?doc=2f4a5141-b751-41f0-9ff9-dd475778350b&host=no,,,,https://ec.europa.eu/transparencyinitiative/meetings/meeting.do?host=8e3988b4-1258-4448-add5-000bbe0c2848&page=9,"{""date_raw"": ""19/11/2025"", ""meeting_date"": ""2025-11-19"", ""location"": ""BRUSSELS"", ""organizations_raw"": ""Visa Europe\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t         \t\t\t\t\t            \t\t\t            \t\n\t\t\t\t\t\t            \t(Visa Europe)First Investmant Bank\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t         \t\t\t\t\t            \t\t\t            \t\n\t\t\t\t\t\t            \t(FIbank)Powszechna Kasa Oszcz\u0119dno\u015bci Bank Polski Sp\u00f3\u0142ka Akcyjna\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t         \t\t\t\t\t            \t\t\t            \t\n\t\t\t\t\t\t            \t(PKO BP S.A.)"", ""subject"": ""Simplification in financial sector"", ""cabinet_member"": ""Nicolo Brignoli"", ""minutes_url"": ""https://ec.europa.eu/transparencyinitiative/meetings/exportmeetings.do?doc=2f4a5141-b751-41f0-9ff9-dd475778350b&host=no"", ""source_url"": ""https://ec.europa.eu/transparencyinitiative/meetings/meeting.do?host=8e3988b4-1258-4448-add5-000bbe0c2848&page=9"", ""actor_id"": ""COM_00006A32D620"", ""commissioner_name"": ""Valdis Dombrovskis"", ""commissioner_portfolio"": ""economy, productivity, implementing and simplifying EU law in the second von der Leyen Commission"", ""host_id"": ""8e3988b4-1258-4448-add5-000bbe0c2848"", ""meeting_type"": ""cabinet"", ""id"": ""02e0e6b3676ca7ba"", ""minutes_subject"": ""matter: Simplification in financial sector"", ""points_raised"": null, ""conclusions"": "": N/A EUROPEAN COMMISSION"", ""ares_number"": null, ""transparency_register_ids"": [""8537309101275-89"", ""29427193168-74"", ""61954192201-58""], ""commission_representatives"": [{""name"": ""(s):"", ""function"": null}, {""name"": ""Nicolo Brignoli, Member"", ""function"": null}, {""name"": ""Name(s) of the"", ""function"": null}, {""name"": ""interest"", ""function"": null}, {""name"": ""representative(s):"", ""function"": null}, {""name"": ""Visa Europa 61954192201-58"", ""function"": null}, {""name"": ""Powszechna Kasa Oszcz\u0119dno\u015bci Bank Polski Sp\u00f3\u0142ka Akcyjna"", ""function"": null}, {""name"": ""29427193168-74"", ""function"": null}, {""name"": ""First Investment Bank 8537309101275-89"", ""function"": null}, {""name"": ""Subject matter:"", ""function"": null}, {""name"": ""Simplification in financial sector"", ""function"": null}, {""name"": ""Main points"", ""function"": null}, {""name"": ""raised and"", ""function"": null}, {""name"": ""positions"", ""function"": null}, {""name"": ""expressed:"", ""function"": null}, {""name"": ""Representatives from the Central and Eastern European banks"", ""function"": null}, {""name"": ""highlighted their role in promoting the digitalization in banking"", ""function"": null}, {""name"": ""sector and financial education. Interest was expressed in the"", ""function"": null}, {""name"": ""simplification process in financial sector."", ""function"": null}, {""name"": ""The Commission\u2019s representative outlined the ongoing"", ""function"": null}, {""name"": ""simplification initiatives undertaken by Commission."", ""function"": null}, {""name"": ""Conclusions:  N/A"", ""function"": null}, {""name"": ""EUROPEAN COMMISSION"", ""function"": null}]}",2026-03-12 02:19:37.925113+00,2026-03-12 09:33:46.556574+00,COM_00006A32D620,5
